8880,60164,1.1314e+05,1456,55574,92076,1.4806e+05,15926,367,14172,39950,3.0751e+05,5500,22370,7.9334e+05,0
48626,927,54746,8715,86040,17,34516,11556,144,5694,6118,50963,5576,11846,3.0202e+05,0
3056,1048,6502,762,8297,1187,3705,9053,366.68,655.32,18267,745,2324,1066,53388,0
61,202,1202,1696.3,680,2283,1028,1855,391.33,699.36,2626,1207,90,3611,16219,0
290,3552,1052,750.49,4553,14832,5770,876,40,309.42,3097.1,14899,1208,1857,47097,0
202.8,473,4138,42.352,342.11,334,362,3470,9.7704,17.461,1988,415.5,34,448,11048,0
5759,14638,8816,776,6320,16165,4902,2563,239.07,427.26,4276.7,30248,516,4797,92274,0
11508,10328,31061,2403.2,14437,12719,21960,14162,614,990.79,9917.3,58884,1013,11091,1.71e+05,0
2.502e+05,2107,1.2219e+05,8566,2.1354e+05,24491,82769,6768,9882,3050.6,30535,9157,7552,9904,7.0513e+05,0
54,2738,4107,51.591,3556,6198,5460,3010,23,21.27,22492,506.14,813,2162,42860,0
4407,1878,33454,321,11478,960,11558,28787,2413.2,4312.8,46422,9750,1578,3867,1.4309e+05,0
282,196,11196,1826.8,60,3089,10637,5234,42,753.17,1095,3337,1501,1616,37169,0
155,1694,1976,871.99,1170,729,1198,647,10,359.51,3598.5,2708,181,604,14113,0
578,136,47128,641,7903,4311.1,1305,458,100,42,5374.9,62326,1390,3261,1.2285e+05,0
913,981,22238,625,13883,467,7686,6199,70,681,2835,16848,1719,5204,74549,0
96005,13311,1.8518e+05,15030,1.0063e+05,97,34336,17895,1266,9745,12874,75972,22057,12535,5.432e+05,0
11701,7400,1.1383e+05,5305,85250,1709,21573,8567,1041,479,2529,71134,7209,12193,3.1593e+05,0
2.8762e+05,15774,6287,178,3.6654e+05,69,1.9963e+05,8671,216,2491.3,24937,1.3226e+05,5881,34347,9.8898e+05,0
2.7696e+05,2273,3.2619e+05,30396,5.5921e+05,231,5.2243e+05,1.0672e+05,2113,28782,7.1355e+05,4.5623e+05,37324,78821,2.6416e+06,0
2169,1460,32264,379,4163,442,1588,1805,2636,1794,15349,41229,2230,1238,93274,0
8097,8141,23472,2995,27762,2672,11946,4478,8557,1067,186,6028,1614,8822,1.0570e+05,0
33456,994,35849,8059,1.0378e+05,16301,37610,927,2511,2030.4,20324,30635,3828,6987,2.4913e+05,0
3811,949,25396,277,18769,12479,3978,4809,16,5059,24144,48953,857,14867,1.2537e+05,0
624.32,4038,1165.3,130.38,1053.2,34211,16651,978,30.077,53.753,538.04,4709,367,1335,59329,0
1100,1317,5462,213,1133,608,1247,984,9,3276,1055,331,1763,1968,15716,0
11902,1826,31506,663,33756,701,11046,22792,71,121.08,1211.9,37322,3041,3673,1.4196e+05,0
23153,5578,14863,494,42901,985,13540,1470,276,588.58,5891.4,44215,3344,5700,1.4566e+05,0
64,460,6486,18335,6029,3302,5126,7090,53,7559.2,4184,29901,815,1734,80142,0
67623,975,5084,11910,79479,29789,1345,22472,74318,3710.5,37141,44890,691,44288,3.8389e+05,0
2337.7,17325,11324,264.27,17673,30672,25774,4928.6,1170.5,4088.5,764.18,24567,3964.1,11445,1.4497e+05,0
2510,13380,11816,3138.8,3072,8609,9783,2714,724.11,1294.1,142,16468,1066,4163,73615,0
7701.6,11745,5152,1608.3,887,28760,1922,1032,1,663.09,16337,10540,308,2119,73681,0
17402,15235,20452,318,26218,21401,13696,4503,95.191,52,1702.8,52444,3547,4435,1.6619e+05,0
34,403,11457,1159.8,1620,722,1324,2133,3,478.16,4786.1,11979,292,1017,32715,0
36831,2702.2,1.9239e+05,9437,2.157e+05,3426.2,12409,5038,351,2015,4271.7,3.0063e+05,13345,46433,7.9696e+05,0
29668,2511.1,64666,6176.7,57839,745.02,17350,27211,581.86,1658.3,43912,33180,4777,12445,2.713e+05,0
87532,357,12326,5050,58670,375.42,63400,4774,117,46.762,468.07,1112.8,4500,13048,2.2823e+05,0
4334,13268,34474,1281.1,12365,12133,10830,9089,206,528.17,5286.7,47343,3041,4858,1.4515e+05,0
536.92,4809,2648,112.13,1157,5225,853,1026,4,46.228,462.72,2875,1080,943,19459,0
2031.7,4945,6767,424.29,14846,8293,6132,4164,413,20,1296,31487,1735,5922,78096,0
945,1452,3406,36.978,2588,2192,5122,3464,33,15.245,14939,362.78,1338,1577,32624,0
6478,1600,8865,3531,12081,828,4517,1189,266.84,476.88,4773.3,3214,1514,2071,44767,0
2.6117e+05,10163,14409,41856,1.3662e+05,12886,80162,2519,10649,1605,16066,20830,4130,8504,5.4004e+05,0
971,13065,23673,6660.8,5282,4627,4435,7871,467,2746.2,633,22290,443,3512,81857,0
1089,17056,24213,1497,9316,19600,20845,7882,113,170,4671,49635,1200,9879,1.481e+05,0
16673,12821,5.6574e+05,6613,63258,16256,12277,5616,4,2024.9,20268,2.1892e+05,5342,18846,8.605e+05,0
3414.9,6922,2050,713.13,1022,21941,9440,1083,118,294.01,150,29807,940,6815,65567,0
2960,10375,17879,832.67,18280,6122,17038,2851,192.09,988,3436.2,16992,689,6724,96272,0
6677.4,448.96,98129,0,82045,185.98,16373,5200.5,0,343.97,0,21874,2788.7,2661,2.0428e+05,0
25586,2339.7,3.0157e+05,24968,86642,94.632,20846,1.1214e+05,1449.9,213.19,8641.9,1.0631e+05,9980.9,24876,6.6335e+05,0
13676,11104,88100,8783,1.3397e+05,808,26494,1.0290e+05,981.29,1753.7,11684,38586,16050,10248,4.2267e+05,0
248.66,8450,3285,51.929,1568,1077,3293,1061,17,21.409,3838,18421,262,1712,38542,0
3252,35620,16606,318,4592,4157,3888,5191,195,882.97,8838,416,4810,4380,86897,0
955.92,388.15,5082.9,0,3703.9,95.791,989.84,1070.7,5.987,0,0,0,99.783,3006,13845,0
13803,3740.9,33339,2221,39599,4743.3,38215,2953,815,1431,5913.8,20482,4880,5031,1.593e+05,0
0,85.545,188.59,0,264.41,125.4,451.05,100.13,151.65,0,1792.5,0,80.684,1244,4010,0
22560,4100.2,2.6461e+05,1570.7,43424,5198.8,13313,2264,207,647.56,6481.8,73431,7499,13317,4.0919e+05,0
2213,15393,50513,5059,25790,4254,5410,6175,9120,2400,18226,47747,1592,4540,1.7278e+05,0
605.74,1170,1130.6,126.5,887,10157,1318,839,27,52.153,3952,1241,398,583,17860,0
30440,9767.9,95317,15055,33295,12385,11532,525,863.22,1542.7,61412,1.6393e+05,4599,8197,3.9472e+05,0
2.1811e+06,2.426e+05,5.5409e+05,6.8984e+05,3.5469e+06,3.076e+05,1.7518e+06,30354,6104,38315,3.8351e+05,1.8763e+06,64929,1.595e+05,1.053e+07,0
335,2669,19805,953,5679,3180,6232,1713,63,203.19,2033.8,19449,583,2522,60713,0
9836,10411,25675,5602,28421,6121,25246,12046,2370,398,11713,58934,2964,7345,1.8656e+05,0
27,6261,9443,217,9803,1942,2316,694,2,1557,13339,8985,591,1258,50428,0
782,1485.6,32155,306,2306,1883.6,2969.4,304,131.28,234.63,2348.5,11013,1986,2285,50460,0
15958,24593,43310,18350,70265,12054,8244.3,5217.9,1628.3,1897,39.412,35835,5852.7,5986,2.2696e+05,0
11834,957,17425,159.69,20978,34,2241,1870,36.839,65.837,5752,1566.6,5520,2930,65263,0
53934,1576,79553,7567,85860,37,52976,11228,990.98,1771,17727,59809,11878,12115,3.5969e+05,0
11694,12309,3644,740.38,5741,14612,9911,1728,53,305.25,3055.4,1606,527,4162,61988,0
1490,4179,20602,8194.5,4755,1791,9379,11121,67,3378.5,165,15138,1223,11761,84679,0
1956.9,16738,666,408.66,998,14852,6014,1415,32,168.48,100,2491,368,2045,44609,0
873,16,18006,73.44,1246,243.08,383.2,590,6,30.278,42799,3021,665,3931,58873,0
1104.9,3417,373,159,382,134,20,63,1,95.128,248,409,62,115,5765,0
10887,11492,30496,6,20949,1817,16212,11002,77,6824,150,17829,2672,4637,1.2274e+05,0
1265,710,5171,626.24,809,2072.8,945,762,144.47,258.19,2584.3,8021,975,848,22691,0
859,1656,6263,464.04,16893,536,10391,8123,64,667,1915,10306,2240,3459,56149,0
6,1905,6211,151,406,2019,1720,1897,235.06,348,4204.9,10786,317,2110,26971,0
26700,79760,1.3563e+05,10680,97807,7424.3,28751,11500,204.8,331.39,21070,1.1527e+05,5248.7,18545,5.2393e+05,0
84560,73,50996,7588,1.9114e+05,69754,2.4027e+05,5837,5574,8688.6,200,1.299e+05,1690,25139,7.4177e+05,0
3029,14594,15661,9065,23544,4746,6018,8768,275,43,500,19562,2541,2573,98946,0
710,11,40395,15,803,533.03,2230,1213,194,66.395,664.57,2359,721,1901,47893,0
16070,8111,24082,677.92,57703,9282,42557,8882,189,279.49,2797.6,3158,5251,5953,1.7126e+05,0
4431,5412,19124,547,15983,642,4069,2665,72,172,1150,2462,2441,1393,52652,0
1.7661e+05,6683.8,59751,250,68152,8474.6,8150,2162,72,1055.6,10566,35615,4260,7157,3.5304e+05,0
3875,19638,17716,181,5845,12645,5589,4976,64,1439,1824,9981,565,3280,80270,0
2.0542e+05,0,93987,81715,3.3579e+05,0,71231,1561,18670,0,0,27254,16305,21133,7.4829e+05,0
22303,3231,17350,347,22934,2477,17440,6038,556.48,227,9954.5,14822,3106,5598,1.1445e+05,0
15145,3775,45042,1219.7,29408,956,19207,9226,69,502.87,5033.4,15764,3981,7055,1.4004e+05,0
635,15301,25493,2272,11164,14987,8254,5657,157.66,472,2820.3,44943,1426,3124,1.2079e+05,0
21017,11015,25475,3666,22805,2634,5662,2977,88,164,7352,46575,3299,3922,1.4436e+05,0
53561,34193,1.4081e+06,56262,4.6829e+05,30921,3.5259e+05,6.0817e+05,19537,7418.5,1.4363e+05,1.2959e+06,71016,1.2995e+05,4.1479e+06,0
415,1325,22379,772.43,453,1706,5988,6833,55,318.46,200,7578.1,582,2107,42696,0
6625,5349,84168,1017,33986,344,20310,27595,1416,429,26016,96314,3151,7526,2.937e+05,0
961,118,52394,411,1503,315.12,496.77,940,21.963,39.252,392.89,10899,1678,5909,66752,0
3.4328e+05,3.231e+05,2.1993e+06,67546,1.2297e+06,4.0967e+05,2.6626e+05,1.6172e+05,878,28284,3.5849e+05,7.8724e+05,79138,83709,5.4628e+06,0
41696,9842,35700,1740,43240,1239,36668,24592,901,11978,9552,48521,2329,7544,2.5317e+05,0
4594,6576,35213,175,27401,2499,6612,7067,352.97,615,6314,58289,3505,11529,1.5278e+05,0
141,5556,6236,125,1061,4180,7970,2740,376,437,1187,4233,1223,1164,32393,0
1786,1087,30964,2051.3,47253,841,7474,18110,136,845.7,8465,44417,3167,3634,1.4489e+05,0
12579,15781,27468,369.82,18530,4840.3,20898,45763,61.109,8310.9,1053.6,34178,5489.3,4656,1.865e+05,0
160,1350,2695,99.528,1352,7859,3525,2532,35,41.034,12124,976.44,370,1936,29837,0
4678,16311,12295,872,10007,29972,12735,3475,42,4635,3749,54958,597,4628,1.4117e+05,0
2.4928e+05,6284.7,3.7110e+05,75016,3.0563e+05,7968.7,1.1867e+05,54586,6442,992.58,9159,99590,22304,45367,1.2548e+06,0
2090,6804,17440,14,79082,40,8992,2284,42,2286,16105,21836,1548,11907,1.5706e+05,0
4064,1875.3,1.0455e+05,1978,22456,2377.7,655,127,12,32,57751,3512,3840,23298,2.0639e+05,0
2000,628.12,1505,8173,55490,796.42,1255.5,600.79,34,99.203,992.96,5009,115,7865,71852,0
9,2278,8100,249,1810,5122,3049,1438,146,1174,1070,5774,397,1458,29377,0
59,3629,4465,58,473,2031,760,2489,67,45,985,8870,395,776,22474,0
24796,248,34022,13793,99474,12215,33208,6144,41,1521.6,7600,1999,15246,20057,2.4573e+05,0
166,20028,27723,616,10939,6739,9826,8448,67,256.6,2568.4,57388,773,4179,1.3501e+05,0
1957,6073.2,17551,325.61,20865,12031,25206,7895.6,49.403,1019.5,56.14,30024,1329.4,4044,1.1531e+05,0
1172,5666,13571,383,10179,4894,10718,7157,39,2544,18123,2487,3603,1476,65300,0
60398,15623,1.3216e+05,6726.7,1.3951e+05,4898.5,40878,32567,1289.1,2675.1,46797,91852,15470,17903,5.5098e+05,0
1.8909e+05,1148,17434,6487,38605,21471,31881,3065,51,2674.5,22565,3856,15276,8975,3.3006e+05,0
932.43,62,1125,194.72,370,1480,1829,1316,12,80.281,803.57,4799,419,1249,12981,0
10459,7799,40804,3403,86388,18848,92979,7376,9893,12374,39280,42980,1897,7345,3.3692e+05,0
1.4608e+05,3239,2.2158e+05,92386,5.0232e+05,29681,69679,13656,307,3697.1,37006,20159,6638,23892,1.0650e+06,0
2.2363e+05,1.5615e+05,1.3017e+06,72319,9.644e+05,90473,1.1044e+06,7.6875e+05,41245,1.423e+05,1.4158e+05,2.3747e+06,50505,2.6256e+05,6.9732e+06,0
704.18,4538.1,11024,207.6,3136,9370.3,5584.4,2924.2,22.951,190.91,3768.2,1478.3,1380.2,2312,42757,0
1093,11227,7754,3382.9,6962,13632,10374,2182,780.41,1394.7,5980,2472,759,3083,64892,0
8934,347,559,416,3208,196,1296,419,3,3233.6,32366,3330,41,642,48348,0
2829,34597,8104,1147.3,7846,43510,20934,4960,556,610,4734.7,49647,2364,4669,1.6968e+05,0
1295.2,706.08,41534,1004,1602,895.27,1411.3,475,62.398,111.52,1116.2,7547,1758,14147,61933,0
7467,17255,31437,2715,19743,19466,30961,17915,180,1399,20632,57601,7678,6567,2.1988e+05,0
2.9574e+05,594,1.6386e+05,1503,1.0287e+05,29916,65547,7544,1602,726,37298,1.0996e+05,18511,23539,7.3244e+05,0
1983,136,2797,414.12,12111,1370.7,7349,818,95.536,170.74,412,4062.8,89,15710,40499,0
4613,224,10669,479.22,6832,162,1431,6306,110.55,197.58,1977.6,18137,878,4670,50490,0
95,4004,6038,730.99,998,3834,1833,1844,9,301.38,3016.6,26379,681,2249,40545,0
17794,1835.7,21101,703.22,26966,771,40443,8757,10,1017,2902,14485,4216,3837,1.3013e+05,0
8841,7571,20314,574,36088,10619,33785,3788,528,384,10255,40843,1190,8863,1.683e+05,0
1.2527e+05,3409.3,37607,3088.7,56796,2679.6,20960,17852,2845.5,3874.4,32175,89383,12596,26560,3.8317e+05,0
2558,3189,26145,197.15,25093,3469,14165,4338,377,81.28,813.57,22828,2162,11121,1.0613e+05,0
1.1976e+05,1.3139e+07,3.4863e+06,1.4129e+05,2.2759e+05,197,4.9168e+06,1.0795e+06,1.4728e+06,82430,9.0976e+05,7.4892e+06,3.8624e+05,2.4947e+07,5.5021e+07,0
814,5601,8369,972,1143,4400,1283,1171,4,89,32,2387,481,536,25014,0
893.8,8354,26947,1165,18525,5320,8418,4831,115,450,28577,1831.2,1288,2135,96987,0
3027,49,28509,1413,5943,840,20657,6703,210,604,500,32450,4755,4825,1.0144e+05,0
15776,1914,42219,176.52,16969,584.26,6333,14388,163,72.776,728.45,13585,2044,2401,1.061e+05,0
687,16208,7591,570.68,6672,13792,2491,1959,102,235.28,2355,6708,393,560,54280,0
2002,2957.2,1774,139,7375,3749.5,4402,3649,261.34,467.05,4674.9,3015,3740,1785,36268,0
1477.4,11031,1.3339e+05,359.32,28070,1575.2,14892,5975.6,146.2,1574.2,21857,64284,6970.2,9719,2.7565e+05,0
17946,3429,11855,62,20211,173,3061,2567,204,2002,6552,9595,896,1240,68650,0
619,7610,5403,84,1025,11732,4845,3240,21,303,6076,30647,561,3066,59597,0
2.2936e+06,66770,1.6341e+07,1.6842e+06,5.4985e+06,2.9207e+05,1.1834e+07,2.0499e+05,1.1342e+06,1.0642e+05,4.5357e+06,8.462e+06,4.9128e+05,2.2115e+06,5.051e+07,0
9651,3230,88894,3390,80264,6721,70821,18315,4259,12677,20582,1.3158e+05,8336,13583,4.3308e+05,0
7282,2143,8050,4442,7596,1095,4967,7310,39,10,11100,71820,395,5622,1.0795e+05,0
2857,2824,48573,1982,8179,326,5550,1401,43,4908,22,8633,2602,3301,84286,0
3826,5029,12477,500,8881,2067,6522,896,21,1267.2,12684,4595,2206,1259,57505,0
27101,43841,1.0718e+05,18718,1.2104e+05,59439,1.1396e+05,27851,1181,9289,50120,1.8557e+05,17055,21150,7.2906e+05,0
71858,140,90358,253,96661,5079.7,85215,16843,209,98,6333.3,79042,14914,12535,4.3749e+05,0
35000,4.5548e+06,4.47e+05,25000,1.087e+06,5.7753e+06,6.06e+06,6.51e+05,3.903e+06,7.1937e+05,7.2005e+06,2.331e+06,1.72e+05,2.463e+06,2.6906e+07,0
4763,25561,29263,579,16353,28363,13985,10043,56,392.93,3933.1,33743,3079,5292,1.621e+05,0
1.0785e+05,8588.7,27927,380,5.7636e+05,10890,17527,1485,17365,1356.5,7966,86231,1831,5192,7.9277e+05,0
2441,2281.4,16493,873.94,4589,2892.7,3215,1786,4,257,250,7299,702,1389,39412,0
3108,28309,37165,849,42417,25842,23620,12160,88,1086,10387,44669,1509,3959,2.1152e+05,0
21466,314.38,37359,3255,41923,398.62,16455,2372,49,418,496.99,19195,3723,3423,1.3863e+05,0
318,3817,990,152.24,1684,4020,2942,1313,21,62.764,470,1797,457,830,16877,0
1.6046e+05,23901,35187,9394,1.4477e+05,36437,89215,7669,354,17949,6000,80891,18988,17907,6.0175e+05,0
27223,8185,1.9128e+05,1784,19052,12136,28842,15032,5,6593,15130,63003,6182,18193,3.7192e+05,0
1823,4611,2892,13603,3107,12795,2941,1552,53,128,251,1814,3842,3911,48849,0
604,6773,14296,1240.3,7368,2164,11459,8396,97,511.36,24,12168,1142,42133,1.0005e+05,0
13299,2706.6,26124,137,40873,3431.8,2181,430,239.19,427.46,16505,18400,103,5256,1.0944e+05,0
55792,145,28728,6532,45221,703.94,11808,3314,49.063,1739,26606,13191,4022,3912,1.8418e+05,0
4.6255e+05,33786,6.9187e+05,33977,4.7412e+05,9066.9,1.4112e+05,86224,23538,9057.5,17241,1.2749e+05,47501,1.6078e+05,2.082e+06,0
6338,15246,21698,1599.1,34445,14514,15508,7782,368.9,73,13926,6503,3106,6103,1.351e+05,0
8366,3419,1.0097e+05,5643,42401,871,16682,13602,1195,791,11208,84514,5104,11842,2.7615e+05,0
37355,7590.3,25375,7154,1.683e+05,9624,16937,4141,6830,1198.8,12078,1813,6680,8490,2.6337e+05,0
2146,362,13768,72,4049,69,2922,5560,58,1449.5,14509,46474,1498,2446,87425,0
957,65.006,1490,196,4066,82.423,1768,1247,8,10.267,992,244.3,147,1730,11785,0
2878,198.29,35530,2494,3934,251.41,2583,350,17.523,31.316,313.46,4890,805,1226,52294,0
934.29,2431,2622,195.11,839,6745,2120,2968,10,80.44,805.17,2229,55,985,20526,0
22731,55,57017,6849,31846,855.78,6101,13017,59.646,106.6,1067,27285,5341,3680,1.5696e+05,0
780.45,2289,3916,162.98,1140,2260,1267,1255,1,778,672.59,1599,2,1380,14713,0
12359,6300,22203,139,33716,600,8275,11307,77,6423,1771,28398,1576,5201,1.2539e+05,0
94025,13134,1.9664e+05,24891,1.8588e+05,3485.4,74315,17693,1132.8,49618,34638,3.8206e+05,40753,33860,1.0337e+06,0
4107,667,37489,171,13101,1441,21661,9057,80,179.49,1796.6,94617,1526,8860,1.7634e+05,0
1289,492,1347,246,1134,1023,1220,720,81,110.98,1120,7194,489,1574,15829,0
8820,242,40715,2610,33174,807,35416,19998,92,12777,19269,1.0433e+05,3473,6494,2.5769e+05,0
2.1204e+05,1935,2.2995e+05,5939,1.7778e+05,100,79743,11520,3003,266,17264,1.1959e+05,18234,27647,8.2493e+05,0
1.0798e+05,3462,1.1775e+05,69515,1.6278e+05,1542,1.03e+05,18351,22975,447,1006,1.2531e+05,20029,19922,7.1204e+05,0
3481.4,5023.8,17534,758.19,5577.8,4075.5,3284.7,2920.9,21.725,673.46,16804,21570,687.58,747,75040,0
4351.2,30338,81757,14110,51872,20760,15035,28955,22.978,1570.9,5568,50466,10646,10822,2.9406e+05,0
9.2864e+05,64816,2.8849e+06,3.1502e+05,2.7623e+06,26744,1.6575e+06,1.0466e+06,92244,1.0659e+05,1.1538e+05,2.1581e+06,1.316e+05,2.3433e+05,1.1368e+07,0
17581,569,19392,1170.5,22350,320,8474,4859,44,1149,4830.5,45824,1175,3208,1.1150e+05,0
24985,39112,1.008e+05,3781.4,65060,21499,36551,7345.1,2342.1,1645,39065,20198,856.56,10632,3.374e+05,0
939,4281,3929,6125,6092,13337,8817,2219,180,584,561,21850,235,2500,64331,0
60424,831,15969,7258,50386,450,16002,1066,1471,390.94,3913.1,26641,1144,6339,1.7396e+05,0
1.973e+05,71064,1.5643e+05,20870,2.3255e+05,30859,71902,39240,10063,8491,16984,36424,17953,27182,8.5594e+05,0
54835,1606,62002,5531,1.0592e+05,7829,1.5922e+05,38356,1068,24679,10746,1.6412e+05,28373,21174,6.2541e+05,0
1316,10601,7513,103,2373,8697,2113,2122,16,2,2341,21972,159,1999,54140,0
5739,5916,7389,525,4605,9341,3946,1787,44,93,3455,11605,116,1682,49312,0
1443.7,7153.8,20648,141.58,2288.7,3346.7,4273.1,5103.6,61.315,275.36,14165,18156,736.89,1377,68270,0
39674,39183,3.8281e+05,33138,79684,49682,17540,64954,3462.7,11867,61943,1.0169e+06,11617,18672,1.6565e+06,0
192.3,2529,1326,40.159,1222,3592,2338,1010,25,16.557,714,393.98,313,1409,14068,0
1.1856e+05,608,69778,1799,70984,4604.1,17506,4918,1195,573.49,5740.4,19917,14144,7984,3.0059e+05,0
4682.2,28834,73135,60.781,97567,44196,86915,29054,414.32,11547,29305,74799,5560.5,22197,4.6701e+05,0
3271,58.666,19373,22.473,12803,74.384,1118,3560,16,974,13201,220.48,987,3428,52076,0
3846,751,16609,949,10592,61,3064,3269,156.8,280.23,2805,12100,3839,907,54410,0
3152,15160,5283,834.8,10355,20062,14756,2022,70,344.18,3445,95,1290,2934,72883,0
532,520,6712,1419.8,1922,3820,2906,5918,327.55,585.37,5859.3,8019,143,1370,36703,0
4682,13194,5462,495.81,17531,22363,9057,6282,611,784,325,4864.2,1732,2325,81070,0
4.9327e+05,7208,45870,15081,56196,9139.3,39665,292,6839,2,11395,2.341e+05,11329,5378,8.3005e+05,0
73027,459,98143,849,86848,39499,59385,2596,145,4920,348,96421,7751,14126,4.4668e+05,0
1403,1463,7804,453,6012,353,1161,692,51.248,646,916.75,12891,275,979,31828,0
294.89,336,891,61.583,869,787,849,775,6,25.39,254.14,3349,188,560,8274,0
3339,480,3454,88,3484,78,1332,1352,2,2964,664,3549,643,4729,21056,0
10309,11439,11000,642,7513,6164,6545,4047,259.78,464.26,4647,9316,3792,1847,71705,0
155,45,3569,6.045,1752,20.009,1200,1330,3,9,24.946,3483,154,655,11140,0
6704,5233,42252,2087,21682,8078,26759,7178,8,3727,15759,56039,4898,4714,1.8012e+05,0
59435,19548,35793,2809,1.5219e+05,16260,58375,11359,827,40368,39926,1.2695e+05,12095,16653,5.2008e+05,0
8525,9066,27528,3190,57960,1299,20013,4197,227.28,228,4065.7,48525,5106,11787,1.8245e+05,0
16861,1077,10446,818,5504,765,7098,3997,52,429.09,4294.9,17657,1899,2318,65062,0
5983,5118,1.5572e+05,5103,54542,6489.3,19554,18732,81,1081,8090.7,11030,3199,7078,2.3205e+05,0
233,3182,2743,1872,2881,4140,2858,1535,54,102,444,7889,298,2036,27387,0
11633,6500,38588,3816,63167,2942,27113,18961,1658,834,11701,16884,4740,5658,1.9739e+05,0
3865,35920,44490,3594,13367,3210,7812,2444,26,850,6683,4904,1254,3453,1.1603e+05,0
141.59,904,1904,29.568,911,421,2801,1451,6.8213,51,122.02,11035,248,5721,22714,0
5831,7907,12366,1430,9796,9199,9256,1655,180.22,6078,3223.8,36286,1662,2715,95896,0
4053,1378,13289,191.93,15247,644,5517,10243,2201,726,792.07,17858,2099,3598,71908,0
4.0281e+05,7.265e+05,2.6192e+06,2.0694e+05,2.1678e+06,9.2115e+05,1.5199e+06,1.5397e+06,9377,889,5.5569e+05,1.5951e+06,2.2724e+05,2.2833e+05,1.1645e+07,0
72491,39519,30722,15138,1.2229e+05,50107,1.0623e+06,37799,1.1399e+06,6241.4,33517,2.6588e+05,1,28883,1.8852e+06,0
563,3679,19372,1429.9,6735,208,6799,3277,17,724,5901.1,6194,992,2552,51737,0
602.32,239,633,125.78,628,2080,266,598,29.018,51.859,7269,1234,58,891,12385,0
1306,580.73,16517,222.46,16121,736.33,6231,2749,39,772,3520,2182.5,1848,8819,52522,0
12,6,1165,625.28,5050.9,3412,6116,3534,10,257.79,3367,3506,481,3180,27926,0
2224,12543,68789,1468,30621,8353,9317,4091,322,1107,11080,52936,5320,6870,1.7908e+05,0
88887,913,37248,9595,41179,6,50925,7145,913,386,11967,30442,39405,7714,2.9394e+05,0
7612,1244,56069,5831,27531,202,16702,12349,77,2207,11815,28728,6175,6181,1.6425e+05,0
12190,1554,3361,3773,20831,448,5417,367,5,9066,5570,9522,2559,2844,71890,0
99179,1153,34943,5757.8,1.311e+05,969.64,60343,8968.2,2458.3,6314.1,103.59,4.1929e+05,31277,16453,7.4529e+05,0
2458,17342,28029,876,17004,18799,4886,5764,47,978,9416,40276,2114,3555,1.3512e+05,0
2.856e+05,258,2.8027e+05,58986,7.1852e+05,17465,5.7456e+05,7545,4132,15770,30830,5.8289e+05,58109,72486,2.5046e+06,0
1000,60,25088,1224.3,2376,2,1623,1388,288,504.75,31060,12011,928,3326,72615,0
2562,526,42421,1058,13939,57,8328,2898,134.9,206,2413.1,41141,6935,3853,1.1298e+05,0
528.58,3753,719,110.38,119,2349,253,788,12,45.51,455.53,9016,137,587,14613,0
1833,5387,8826,1088,4019,2410,6231,1947,214.02,382.49,3828.5,6378,1838,1331,40819,0
7091,19840,18860,439,9703,13614,5162,4254,50,121,13126,42051,1756,5573,1.2738e+05,0
9741,6231,46702,61,69724,3118,19695,13439,124,496,14175,33727,3762,8110,2.0549e+05,0
1.9175e+07,9.2557e+05,3.8277e+07,1.4855e+06,1.957e+07,4.5578e+05,1.9312e+07,7.2984e+06,2.4388e+06,7.188e+05,31576,2.0438e+07,3.1829e+06,3.7402e+06,1.1621e+08,0
1641.3,23386,3741,135,946,2839,205,910,19,141.31,1414.4,12557,610,6164,48371,0
6020.2,7456.3,15089,1005.4,36675,8672.6,27137,7970.8,420.69,4753.7,1994.1,44873,2238.5,7651,1.52e+05,0
25.939,808.09,7446.4,0,657.45,993.65,918.83,2089.1,1.9953,49.882,564.67,2499.1,19.953,392,13963,0
1900,4536,2509,1225,584,5666,2619,1727,110,123.98,1241,1051,76,4913,24816,0
5584.5,294.09,30381,758,10136,413.17,2652,2757.6,1412.4,47.634,12554,14637,1881.5,2610,79095,0
43044,6632,37648,6409,28783,16394,95694,11804,3566.6,6374,63800,27137,6435,7718,3.2537e+05,0
823,3672,6426,4916,3081,5070,5683,6015,27,493,2213,8338,539,1073,43925,0
78599,74156,86466,30283,1.4529e+05,65057,56592,23209,2672,13040,75208,1.5976e+05,17710,35948,7.8638e+05,0
3356,8097.7,54452,1851,15647,10267,5101,8927,550,2476,3560,52853,3627,15835,1.6690e+05,0
64710,1046,1.2636e+05,1368,57943,25001,16020,1943,410,8662,1745,15044,7954,18991,3.0461e+05,0
64154,9070,1.1688e+05,6532,1.494e+05,812,48211,16406,1163.3,340,20809,73046,19878,23915,4.9575e+05,0
661,13935,17771,835,5585,6130,3959,1707,32,167,2237,1.0704e+05,471,1256,1.4327e+05,0
623,2272.7,31332,1502,3278,2881.7,12135,5140,200.85,1642,3592.8,22331,2395,2981,82977,0
6211,1497,28025,35,19621,375,5613,17791,873,893,14531,52779,2969,3362,1.3619e+05,0
4980,1729,12921,221,5134,93,1797,1161,1,576,51,3131,312,873,29418,0
772,19952,18785,6719,13350,20016,15478,6802,14,255,600,42997,1323,6101,1.3551e+05,0
786.46,9286.4,14500,717.28,13330,4151.5,5781.9,7223.9,245.83,100.04,8068.9,70535,1045.1,9774,1.3617e+05,0
